id,instrument,direction,quantity,opened_at,closed_at,open_price,close_price,commission,net_pnl,setup
W0432,ESZ4,Long,2.0,2023-01-25 09:45:00,2023-01-25 10:45:00,4702.00,4708.00,8.40,591.60,trend
W0433,ESZ4,Long,2.0,2023-01-26 09:45:00,2023-01-26 11:45:00,4586.75,4583.75,8.40,-308.40,trend
W0434,ESZ4,Long,2.0,2023-01-27 09:45:00,2023-01-27 10:45:00,4840.25,4844.75,8.40,441.60,trend
W0435,ESZ4,Short,2.0,2023-01-30 09:45:00,2023-01-30 13:45:00,4331.75,4333.00,8.40,-133.40,trend
W0436,ESZ4,Long,2.0,2023-01-31 09:45:00,2023-01-31 13:45:00,4309.75,4308.25,8.40,-158.40,trend
W0437,ESZ4,Long,2.0,2023-02-01 09:45:00,2023-02-01 10:45:00,4509.00,4513.00,8.40,391.60,trend
W0438,ESZ4,Long,2.0,2023-02-02 09:45:00,2023-02-02 11:45:00,5076.75,5080.25,8.40,341.60,trend
W0439,ESZ4,Long,2.0,2023-02-03 09:45:00,2023-02-03 13:45:00,4410.75,4410.75,8.40,-8.40,trend
W0440,ESZ4,Short,2.0,2023-02-06 09:45:00,2023-02-06 13:45:00,4378.00,4378.75,8.40,-83.40,trend
W0441,ESZ4,Short,2.0,2023-02-07 09:45:00,2023-02-07 12:45:00,4431.50,4439.25,8.40,-783.40,trend
W0442,ESZ4,Short,2.0,2023-02-08 09:45:00,2023-02-08 13:45:00,4930.50,4928.75,8.40,166.60,trend
W0443,ESZ4,Short,2.0,2023-02-09 09:45:00,2023-02-09 13:45:00,4786.50,4779.25,8.40,716.60,trend
W0444,ESZ4,Long,2.0,2023-02-10 09:45:00,2023-02-10 13:45:00,5151.00,5153.25,8.40,216.60,trend
W0445,ESZ4,Long,2.0,2023-02-13 09:45:00,2023-02-13 12:45:00,4348.50,4356.25,8.40,766.60,trend
W0446,ESZ4,Long,2.0,2023-02-14 09:45:00,2023-02-14 14:45:00,4286.50,4290.25,8.40,366.60,trend
W0447,ESZ4,Long,2.0,2023-02-15 09:45:00,2023-02-15 12:45:00,4917.75,4915.50,8.40,-233.40,trend
W0448,ESZ4,Short,2.0,2023-02-16 09:45:00,2023-02-16 10:45:00,4414.25,4414.50,8.40,-33.40,trend
W0449,ESZ4,Short,2.0,2023-02-17 09:45:00,2023-02-17 13:45:00,4775.00,4768.75,8.40,616.60,trend
W0450,ESZ4,Short,2.0,2023-02-20 09:45:00,2023-02-20 11:45:00,4299.50,4297.75,8.40,166.60,trend
W0451,ESZ4,Long,2.0,2023-02-21 09:45:00,2023-02-21 11:45:00,4216.50,4213.75,8.40,-283.40,trend
W0452,ESZ4,Short,2.0,2023-02-22 09:45:00,2023-02-22 12:45:00,4532.50,4537.75,8.40,-533.40,trend
W0453,ESZ4,Short,2.0,2023-02-23 09:45:00,2023-02-23 11:45:00,4595.25,4595.50,8.40,-33.40,trend
W0454,ESZ4,Short,2.0,2023-02-24 09:45:00,2023-02-24 11:45:00,4920.00,4918.25,8.40,166.60,trend
W0455,ESZ4,Long,2.0,2023-02-27 09:45:00,2023-02-27 10:45:00,4714.00,4707.50,8.40,-658.40,trend
W0456,ESZ4,Long,2.0,2023-02-28 09:45:00,2023-02-28 14:45:00,5197.50,5198.75,8.40,116.60,trend
W0457,ESZ4,Long,2.0,2023-03-01 09:45:00,2023-03-01 14:45:00,4731.75,4724.75,8.40,-708.40,trend
W0458,ESZ4,Long,2.0,2023-03-02 09:45:00,2023-03-02 12:45:00,4549.00,4543.75,8.40,-533.40,trend
W0459,ESZ4,Short,2.0,2023-03-03 09:45:00,2023-03-03 14:45:00,4823.25,4824.50,8.40,-133.40,trend
W0460,ESZ4,Short,2.0,2023-03-06 09:45:00,2023-03-06 10:45:00,4704.75,4706.00,8.40,-133.40,trend
W0461,ESZ4,Long,2.0,2023-03-07 09:45:00,2023-03-07 13:45:00,4898.50,4891.75,8.40,-683.40,trend
W0462,ESZ4,Short,2.0,2023-03-08 09:45:00,2023-03-08 13:45:00,4732.00,4721.00,8.40,1091.60,trend
W0463,ESZ4,Long,2.0,2023-03-09 09:45:00,2023-03-09 11:45:00,4699.25,4711.50,8.40,1216.60,trend
W0464,ESZ4,Long,2.0,2023-03-10 09:45:00,2023-03-10 12:45:00,4356.50,4354.25,8.40,-233.40,trend
W0465,ESZ4,Short,2.0,2023-03-13 09:45:00,2023-03-13 10:45:00,4578.50,4571.25,8.40,716.60,trend
W0466,ESZ4,Long,2.0,2023-03-14 09:45:00,2023-03-14 14:45:00,4363.75,4365.75,8.40,191.60,trend
W0467,ESZ4,Long,2.0,2023-03-15 09:45:00,2023-03-15 11:45:00,4214.75,4212.00,8.40,-283.40,trend
W0468,ESZ4,Short,2.0,2023-03-16 09:45:00,2023-03-16 11:45:00,4687.75,4684.75,8.40,291.60,trend
W0469,ESZ4,Short,2.0,2023-03-17 09:45:00,2023-03-17 14:45:00,5171.25,5163.25,8.40,791.60,trend
W0470,ESZ4,Long,2.0,2023-03-20 09:45:00,2023-03-20 13:45:00,4819.25,4811.25,8.40,-808.40,trend
W0471,ESZ4,Short,2.0,2023-03-21 09:45:00,2023-03-21 11:45:00,5189.00,5191.75,8.40,-283.40,trend
W0472,ESZ4,Short,2.0,2023-03-22 09:45:00,2023-03-22 13:45:00,4387.75,4383.00,8.40,466.60,trend
W0473,ESZ4,Long,2.0,2023-03-23 09:45:00,2023-03-23 13:45:00,5156.00,5151.25,8.40,-483.40,trend
W0474,ESZ4,Short,2.0,2023-03-24 09:45:00,2023-03-24 11:45:00,4261.75,4265.00,8.40,-333.40,trend
W0475,ESZ4,Short,2.0,2023-03-27 09:45:00,2023-03-27 10:45:00,4290.25,4289.00,8.40,116.60,trend
W0476,ESZ4,Long,2.0,2023-03-28 09:45:00,2023-03-28 12:45:00,4617.00,4608.75,8.40,-833.40,trend
W0477,ESZ4,Long,2.0,2023-03-29 09:45:00,2023-03-29 14:45:00,4487.75,4491.25,8.40,341.60,trend
W0478,ESZ4,Long,2.0,2023-03-30 09:45:00,2023-03-30 13:45:00,4301.75,4304.00,8.40,216.60,trend
W0479,ESZ4,Long,2.0,2023-03-31 09:45:00,2023-03-31 14:45:00,4413.25,4404.75,8.40,-858.40,trend
W0480,ESZ4,Short,2.0,2023-04-03 09:45:00,2023-04-03 12:45:00,4299.00,4298.50,8.40,41.60,trend
W0481,ESZ4,Short,2.0,2023-04-04 09:45:00,2023-04-04 10:45:00,4256.50,4246.00,8.40,1041.60,trend
W0482,ESZ4,Short,2.0,2023-04-05 09:45:00,2023-04-05 14:45:00,4970.50,4971.50,8.40,-108.40,trend
W0483,ESZ4,Short,2.0,2023-04-06 09:45:00,2023-04-06 10:45:00,4669.00,4663.00,8.40,591.60,trend
W0484,ESZ4,Long,2.0,2023-04-07 09:45:00,2023-04-07 14:45:00,5083.00,5081.75,8.40,-133.40,trend
W0485,ESZ4,Short,2.0,2023-04-10 09:45:00,2023-04-10 14:45:00,4422.75,4426.25,8.40,-358.40,trend
W0486,ESZ4,Short,2.0,2023-04-11 09:45:00,2023-04-11 14:45:00,5123.75,5124.00,8.40,-33.40,trend
W0487,ESZ4,Short,2.0,2023-04-12 09:45:00,2023-04-12 10:45:00,4679.50,4685.25,8.40,-583.40,trend
W0488,ESZ4,Long,2.0,2023-04-13 09:45:00,2023-04-13 13:45:00,4534.75,4532.25,8.40,-258.40,trend
W0489,ESZ4,Long,2.0,2023-04-14 09:45:00,2023-04-14 13:45:00,4725.00,4718.25,8.40,-683.40,trend
W0490,ESZ4,Short,2.0,2023-04-17 09:45:00,2023-04-17 11:45:00,4375.75,4374.75,8.40,91.60,trend
W0491,ESZ4,Long,2.0,2023-04-18 09:45:00,2023-04-18 12:45:00,4999.25,5010.25,8.40,1091.60,trend
W0492,ESZ4,Short,2.0,2023-04-19 09:45:00,2023-04-19 12:45:00,4991.50,4996.25,8.40,-483.40,trend
W0493,ESZ4,Short,2.0,2023-04-20 09:45:00,2023-04-20 10:45:00,4228.75,4221.75,8.40,691.60,trend
W0494,ESZ4,Short,2.0,2023-04-21 09:45:00,2023-04-21 11:45:00,4496.75,4490.25,8.40,641.60,trend
W0495,ESZ4,Long,2.0,2023-04-24 09:45:00,2023-04-24 14:45:00,4827.50,4834.50,8.40,691.60,trend
W0496,ESZ4,Long,2.0,2023-04-25 09:45:00,2023-04-25 14:45:00,4878.75,4881.50,8.40,266.60,trend
W0497,ESZ4,Short,2.0,2023-04-26 09:45:00,2023-04-26 14:45:00,4318.50,4313.75,8.40,466.60,trend
W0498,ESZ4,Short,2.0,2023-04-27 09:45:00,2023-04-27 14:45:00,5084.00,5076.00,8.40,791.60,trend
W0499,ESZ4,Long,2.0,2023-04-28 09:45:00,2023-04-28 13:45:00,4890.25,4884.75,8.40,-558.40,trend
W0500,ESZ4,Long,2.0,2023-05-01 09:45:00,2023-05-01 14:45:00,4517.75,4531.00,8.40,1316.60,trend
W0501,ESZ4,Long,2.0,2023-05-02 09:45:00,2023-05-02 14:45:00,5187.50,5191.50,8.40,391.60,trend
W0502,ESZ4,Long,2.0,2023-05-03 09:45:00,2023-05-03 12:45:00,4456.75,4460.25,8.40,341.60,trend
W0503,ESZ4,Long,2.0,2023-05-04 09:45:00,2023-05-04 10:45:00,5139.25,5151.75,8.40,1241.60,trend
W0504,ESZ4,Short,2.0,2023-05-05 09:45:00,2023-05-05 12:45:00,4933.25,4930.75,8.40,241.60,trend
W0505,ESZ4,Long,2.0,2023-05-08 09:45:00,2023-05-08 12:45:00,4692.50,4683.50,8.40,-908.40,trend
W0506,ESZ4,Short,2.0,2023-05-09 09:45:00,2023-05-09 11:45:00,5068.25,5064.25,8.40,391.60,trend
W0507,ESZ4,Short,2.0,2023-05-10 09:45:00,2023-05-10 10:45:00,4341.75,4340.50,8.40,116.60,trend
W0508,ESZ4,Long,2.0,2023-05-11 09:45:00,2023-05-11 10:45:00,4331.75,4340.25,8.40,841.60,trend
W0509,ESZ4,Long,2.0,2023-05-12 09:45:00,2023-05-12 10:45:00,4312.25,4313.25,8.40,91.60,trend
W0510,ESZ4,Short,2.0,2023-05-15 09:45:00,2023-05-15 13:45:00,5084.00,5075.25,8.40,866.60,trend
W0511,ESZ4,Short,2.0,2023-05-16 09:45:00,2023-05-16 12:45:00,4525.00,4525.25,8.40,-33.40,trend
W0512,ESZ4,Long,2.0,2023-05-17 09:45:00,2023-05-17 14:45:00,4798.00,4796.50,8.40,-158.40,trend
W0513,ESZ4,Short,2.0,2023-05-18 09:45:00,2023-05-18 14:45:00,5014.25,5018.25,8.40,-408.40,trend
W0514,ESZ4,Long,2.0,2023-05-19 09:45:00,2023-05-19 14:45:00,4289.25,4294.25,8.40,491.60,trend
W0515,ESZ4,Long,2.0,2023-05-22 09:45:00,2023-05-22 10:45:00,4982.25,4983.50,8.40,116.60,trend
W0516,ESZ4,Short,2.0,2023-05-23 09:45:00,2023-05-23 10:45:00,4409.75,4404.50,8.40,516.60,trend
W0517,ESZ4,Short,2.0,2023-05-24 09:45:00,2023-05-24 12:45:00,5166.00,5172.50,8.40,-658.40,trend
W0518,ESZ4,Long,2.0,2023-05-25 09:45:00,2023-05-25 11:45:00,4678.50,4674.50,8.40,-408.40,trend
W0519,ESZ4,Long,2.0,2023-05-26 09:45:00,2023-05-26 13:45:00,4914.00,4919.75,8.40,566.60,trend
W0520,ESZ4,Short,2.0,2023-05-29 09:45:00,2023-05-29 12:45:00,5068.75,5058.25,8.40,1041.60,trend
W0521,ESZ4,Long,2.0,2023-05-30 09:45:00,2023-05-30 10:45:00,4637.25,4633.75,8.40,-358.40,trend
W0522,ESZ4,Long,2.0,2023-05-31 09:45:00,2023-05-31 13:45:00,4244.75,4248.00,8.40,316.60,trend
W0523,ESZ4,Long,2.0,2023-06-01 09:45:00,2023-06-01 11:45:00,4509.00,4508.75,8.40,-33.40,trend
W0524,ESZ4,Long,2.0,2023-06-02 09:45:00,2023-06-02 12:45:00,5189.50,5190.25,8.40,66.60,trend
W0525,ESZ4,Short,2.0,2023-06-05 09:45:00,2023-06-05 13:45:00,4664.00,4667.75,8.40,-383.40,trend
W0526,ESZ4,Long,2.0,2023-06-06 09:45:00,2023-06-06 14:45:00,4311.00,4310.50,8.40,-58.40,trend
W0527,ESZ4,Long,2.0,2023-06-07 09:45:00,2023-06-07 10:45:00,5166.50,5167.50,8.40,91.60,trend
W0528,ESZ4,Long,2.0,2023-06-08 09:45:00,2023-06-08 12:45:00,4475.00,4484.75,8.40,966.60,trend
W0529,ESZ4,Short,2.0,2023-06-09 09:45:00,2023-06-09 14:45:00,4475.50,4472.50,8.40,291.60,trend
W0530,ESZ4,Long,2.0,2023-06-12 09:45:00,2023-06-12 13:45:00,4458.75,4458.25,8.40,-58.40,trend
W0531,ESZ4,Short,2.0,2023-06-13 09:45:00,2023-06-13 14:45:00,4751.75,4754.75,8.40,-308.40,trend
W0532,ESZ4,Long,2.0,2023-06-14 09:45:00,2023-06-14 14:45:00,4923.00,4924.50,8.40,141.60,trend
W0533,ESZ4,Short,2.0,2023-06-15 09:45:00,2023-06-15 10:45:00,4998.25,4996.50,8.40,166.60,trend
W0534,ESZ4,Long,2.0,2023-06-16 09:45:00,2023-06-16 11:45:00,4921.75,4931.25,8.40,941.60,trend
W0535,ESZ4,Short,2.0,2023-06-19 09:45:00,2023-06-19 10:45:00,5104.00,5106.50,8.40,-258.40,trend
W0536,ESZ4,Long,2.0,2023-06-20 09:45:00,2023-06-20 12:45:00,4800.00,4809.75,8.40,966.60,trend
W0537,ESZ4,Short,2.0,2023-06-21 09:45:00,2023-06-21 14:45:00,4459.75,4454.75,8.40,491.60,trend
W0538,ESZ4,Short,2.0,2023-06-22 09:45:00,2023-06-22 11:45:00,4672.00,4670.75,8.40,116.60,trend
W0539,ESZ4,Short,2.0,2023-06-23 09:45:00,2023-06-23 12:45:00,5103.25,5100.75,8.40,241.60,trend
W0540,ESZ4,Short,2.0,2023-06-26 09:45:00,2023-06-26 11:45:00,4337.00,4334.50,8.40,241.60,trend
W0541,ESZ4,Long,2.0,2023-06-27 09:45:00,2023-06-27 12:45:00,5009.00,5009.75,8.40,66.60,trend
W0542,ESZ4,Long,2.0,2023-06-28 09:45:00,2023-06-28 14:45:00,4841.00,4838.50,8.40,-258.40,trend
W0543,ESZ4,Short,2.0,2023-06-29 09:45:00,2023-06-29 14:45:00,5165.75,5171.00,8.40,-533.40,trend
W0544,ESZ4,Short,2.0,2023-06-30 09:45:00,2023-06-30 10:45:00,4380.25,4378.50,8.40,166.60,trend
W0545,ESZ4,Long,2.0,2023-07-03 09:45:00,2023-07-03 13:45:00,4826.75,4827.75,8.40,91.60,trend
W0546,ESZ4,Short,2.0,2023-07-04 09:45:00,2023-07-04 13:45:00,4426.75,4426.75,8.40,-8.40,trend
W0547,ESZ4,Long,2.0,2023-07-05 09:45:00,2023-07-05 10:45:00,4242.00,4248.25,8.40,616.60,trend
W0548,ESZ4,Long,2.0,2023-07-06 09:45:00,2023-07-06 13:45:00,4442.50,4444.50,8.40,191.60,trend
W0549,ESZ4,Long,2.0,2023-07-07 09:45:00,2023-07-07 11:45:00,4666.75,4668.00,8.40,116.60,trend
W0550,ESZ4,Long,2.0,2023-07-10 09:45:00,2023-07-10 13:45:00,4217.50,4218.25,8.40,66.60,trend
W0551,ESZ4,Long,2.0,2023-07-11 09:45:00,2023-07-11 10:45:00,4912.75,4921.50,8.40,866.60,trend
W0552,ESZ4,Short,2.0,2023-07-12 09:45:00,2023-07-12 11:45:00,4910.25,4906.75,8.40,341.60,trend
W0553,ESZ4,Short,2.0,2023-07-13 09:45:00,2023-07-13 10:45:00,4597.25,4599.25,8.40,-208.40,trend
W0554,ESZ4,Long,2.0,2023-07-14 09:45:00,2023-07-14 11:45:00,4545.25,4544.00,8.40,-133.40,trend
W0555,ESZ4,Long,2.0,2023-07-17 09:45:00,2023-07-17 10:45:00,5117.25,5116.50,8.40,-83.40,trend
W0556,ESZ4,Short,2.0,2023-07-18 09:45:00,2023-07-18 14:45:00,4201.50,4203.75,8.40,-233.40,trend
W0557,ESZ4,Long,2.0,2023-07-19 09:45:00,2023-07-19 10:45:00,5197.25,5190.75,8.40,-658.40,trend
W0558,ESZ4,Short,2.0,2023-07-20 09:45:00,2023-07-20 14:45:00,5194.50,5198.00,8.40,-358.40,trend
W0559,ESZ4,Long,2.0,2023-07-21 09:45:00,2023-07-21 14:45:00,5130.25,5131.75,8.40,141.60,trend
W0560,ESZ4,Short,2.0,2023-07-24 09:45:00,2023-07-24 11:45:00,5090.00,5084.75,8.40,516.60,trend
W0561,ESZ4,Long,2.0,2023-07-25 09:45:00,2023-07-25 12:45:00,4229.00,4227.50,8.40,-158.40,trend
W0562,ESZ4,Short,2.0,2023-07-26 09:45:00,2023-07-26 10:45:00,4914.25,4908.50,8.40,566.60,trend
W0563,ESZ4,Long,2.0,2023-07-27 09:45:00,2023-07-27 14:45:00,4206.50,4204.75,8.40,-183.40,trend
W0564,ESZ4,Short,2.0,2023-07-28 09:45:00,2023-07-28 14:45:00,5073.75,5081.50,8.40,-783.40,trend
W0565,ESZ4,Short,2.0,2023-07-31 09:45:00,2023-07-31 10:45:00,4787.00,4781.75,8.40,516.60,trend
W0566,ESZ4,Long,2.0,2023-08-01 09:45:00,2023-08-01 10:45:00,4269.75,4270.75,8.40,91.60,trend
W0567,ESZ4,Short,2.0,2023-08-02 09:45:00,2023-08-02 12:45:00,4869.50,4863.50,8.40,591.60,trend
W0568,ESZ4,Long,2.0,2023-08-03 09:45:00,2023-08-03 13:45:00,4510.25,4517.75,8.40,741.60,trend
W0569,ESZ4,Long,2.0,2023-08-04 09:45:00,2023-08-04 10:45:00,4904.00,4894.75,8.40,-933.40,trend
W0570,ESZ4,Long,2.0,2023-08-07 09:45:00,2023-08-07 11:45:00,4830.50,4823.50,8.40,-708.40,trend
W0571,ESZ4,Long,2.0,2023-08-08 09:45:00,2023-08-08 10:45:00,4653.50,4655.50,8.40,191.60,trend
W0572,ESZ4,Long,2.0,2023-08-09 09:45:00,2023-08-09 10:45:00,4732.25,4733.50,8.40,116.60,trend
W0573,ESZ4,Short,2.0,2023-08-10 09:45:00,2023-08-10 10:45:00,4719.50,4721.50,8.40,-208.40,trend
W0574,ESZ4,Short,2.0,2023-08-11 09:45:00,2023-08-11 13:45:00,4665.25,4658.50,8.40,666.60,trend
W0575,ESZ4,Short,2.0,2023-08-14 09:45:00,2023-08-14 14:45:00,4767.00,4766.50,8.40,41.60,trend
W0576,ESZ4,Long,2.0,2023-08-15 09:45:00,2023-08-15 14:45:00,4651.00,4653.50,8.40,241.60,trend
W0577,ESZ4,Long,2.0,2023-08-16 09:45:00,2023-08-16 12:45:00,4442.25,4446.00,8.40,366.60,trend
W0578,ESZ4,Long,2.0,2023-08-17 09:45:00,2023-08-17 13:45:00,4206.25,4207.75,8.40,141.60,trend
W0579,ESZ4,Short,2.0,2023-08-18 09:45:00,2023-08-18 12:45:00,4535.75,4533.75,8.40,191.60,trend
W0580,ESZ4,Short,2.0,2023-08-21 09:45:00,2023-08-21 10:45:00,4383.25,4385.50,8.40,-233.40,trend
W0581,ESZ4,Long,2.0,2023-08-22 09:45:00,2023-08-22 12:45:00,5034.75,5033.25,8.40,-158.40,trend
W0582,ESZ4,Long,2.0,2023-08-23 09:45:00,2023-08-23 11:45:00,4533.75,4534.50,8.40,66.60,trend
W0583,ESZ4,Short,2.0,2023-08-24 09:45:00,2023-08-24 13:45:00,5142.00,5141.50,8.40,41.60,trend
W0584,ESZ4,Long,2.0,2023-08-25 09:45:00,2023-08-25 10:45:00,4325.25,4320.00,8.40,-533.40,trend
W0585,ESZ4,Long,2.0,2023-08-28 09:45:00,2023-08-28 12:45:00,4855.75,4862.50,8.40,666.60,trend
W0586,ESZ4,Long,2.0,2023-08-29 09:45:00,2023-08-29 14:45:00,4373.00,4370.50,8.40,-258.40,trend
W0587,ESZ4,Long,2.0,2023-08-30 09:45:00,2023-08-30 13:45:00,4757.00,4753.50,8.40,-358.40,trend
W0588,ESZ4,Short,2.0,2023-08-31 09:45:00,2023-08-31 13:45:00,4949.25,4939.50,8.40,966.60,trend
W0589,ESZ4,Short,2.0,2023-09-01 09:45:00,2023-09-01 13:45:00,4306.50,4304.00,8.40,241.60,trend
W0590,ESZ4,Long,2.0,2023-09-04 09:45:00,2023-09-04 11:45:00,4823.50,4824.50,8.40,91.60,trend
W0591,ESZ4,Short,2.0,2023-09-05 09:45:00,2023-09-05 12:45:00,4594.75,4588.75,8.40,591.60,trend
W0592,ESZ4,Long,2.0,2023-09-06 09:45:00,2023-09-06 12:45:00,4320.50,4328.00,8.40,741.60,trend
W0593,ESZ4,Long,2.0,2023-09-07 09:45:00,2023-09-07 12:45:00,4204.50,4203.00,8.40,-158.40,trend
W0594,ESZ4,Short,2.0,2023-09-08 09:45:00,2023-09-08 13:45:00,4695.25,4691.50,8.40,366.60,trend
W0595,ESZ4,Long,2.0,2023-09-11 09:45:00,2023-09-11 10:45:00,4212.75,4210.75,8.40,-208.40,trend
W0596,ESZ4,Short,2.0,2023-09-12 09:45:00,2023-09-12 14:45:00,4670.25,4672.75,8.40,-258.40,trend
W0597,ESZ4,Short,2.0,2023-09-13 09:45:00,2023-09-13 14:45:00,4954.25,4955.00,8.40,-83.40,trend
W0598,ESZ4,Long,2.0,2023-09-14 09:45:00,2023-09-14 13:45:00,4880.75,4873.50,8.40,-733.40,trend
W0599,ESZ4,Short,2.0,2023-09-15 09:45:00,2023-09-15 14:45:00,4440.00,4441.50,8.40,-158.40,trend
W0600,ESZ4,Short,2.0,2023-09-18 09:45:00,2023-09-18 13:45:00,4438.75,4429.25,8.40,941.60,trend
W0601,ESZ4,Long,2.0,2023-09-19 09:45:00,2023-09-19 10:45:00,4418.25,4424.50,8.40,616.60,trend
W0602,ESZ4,Short,2.0,2023-09-20 09:45:00,2023-09-20 12:45:00,4488.25,4482.25,8.40,591.60,trend
W0603,ESZ4,Long,2.0,2023-09-21 09:45:00,2023-09-21 14:45:00,5004.75,4998.50,8.40,-633.40,trend
W0604,ESZ4,Short,2.0,2023-09-22 09:45:00,2023-09-22 10:45:00,5029.00,5030.25,8.40,-133.40,trend
W0605,ESZ4,Long,2.0,2023-09-25 09:45:00,2023-09-25 12:45:00,4371.25,4379.00,8.40,766.60,trend
W0606,ESZ4,Short,2.0,2023-09-26 09:45:00,2023-09-26 14:45:00,5005.75,5014.50,8.40,-883.40,trend
W0607,ESZ4,Short,2.0,2023-09-27 09:45:00,2023-09-27 10:45:00,4520.50,4521.00,8.40,-58.40,trend
W0608,ESZ4,Long,2.0,2023-09-28 09:45:00,2023-09-28 11:45:00,4416.25,4415.00,8.40,-133.40,trend
W0609,ESZ4,Short,2.0,2023-09-29 09:45:00,2023-09-29 12:45:00,4984.00,4977.00,8.40,691.60,trend
W0610,ESZ4,Short,2.0,2023-10-02 09:45:00,2023-10-02 10:45:00,4596.25,4590.50,8.40,566.60,trend
W0611,ESZ4,Short,2.0,2023-10-03 09:45:00,2023-10-03 14:45:00,4650.75,4645.00,8.40,566.60,trend
W0612,ESZ4,Short,2.0,2023-10-04 09:45:00,2023-10-04 10:45:00,4912.75,4911.50,8.40,116.60,trend
W0613,ESZ4,Long,2.0,2023-10-05 09:45:00,2023-10-05 13:45:00,4736.75,4737.75,8.40,91.60,trend
W0614,ESZ4,Long,2.0,2023-10-06 09:45:00,2023-10-06 11:45:00,4503.25,4508.00,8.40,466.60,trend
W0615,ESZ4,Long,2.0,2023-10-09 09:45:00,2023-10-09 13:45:00,5111.25,5108.25,8.40,-308.40,trend
W0616,ESZ4,Long,2.0,2023-10-10 09:45:00,2023-10-10 13:45:00,4395.50,4399.00,8.40,341.60,trend
W0617,ESZ4,Short,2.0,2023-10-11 09:45:00,2023-10-11 10:45:00,4281.50,4277.75,8.40,366.60,trend
W0618,ESZ4,Long,2.0,2023-10-12 09:45:00,2023-10-12 12:45:00,4623.25,4621.50,8.40,-183.40,trend
W0619,ESZ4,Short,2.0,2023-10-13 09:45:00,2023-10-13 12:45:00,4677.25,4672.00,8.40,516.60,trend
W0620,ESZ4,Long,2.0,2023-10-16 09:45:00,2023-10-16 11:45:00,5070.75,5073.50,8.40,266.60,trend
W0621,ESZ4,Short,2.0,2023-10-17 09:45:00,2023-10-17 13:45:00,4893.50,4904.25,8.40,-1083.40,trend
W0622,ESZ4,Short,2.0,2023-10-18 09:45:00,2023-10-18 10:45:00,4552.00,4556.00,8.40,-408.40,trend
W0623,ESZ4,Long,2.0,2023-10-19 09:45:00,2023-10-19 13:45:00,4388.00,4387.25,8.40,-83.40,trend
W0624,ESZ4,Short,2.0,2023-10-20 09:45:00,2023-10-20 12:45:00,4933.50,4931.75,8.40,166.60,trend
W0625,ESZ4,Long,2.0,2023-10-23 09:45:00,2023-10-23 12:45:00,4881.00,4880.50,8.40,-58.40,trend
W0626,ESZ4,Short,2.0,2023-10-24 09:45:00,2023-10-24 10:45:00,4333.75,4330.50,8.40,316.60,trend
W0627,ESZ4,Short,2.0,2023-10-25 09:45:00,2023-10-25 12:45:00,4771.75,4772.75,8.40,-108.40,trend
W0628,ESZ4,Long,2.0,2023-10-26 09:45:00,2023-10-26 14:45:00,4584.25,4582.00,8.40,-233.40,trend
W0629,ESZ4,Long,2.0,2023-10-27 09:45:00,2023-10-27 10:45:00,5075.25,5076.25,8.40,91.60,trend
W0630,ESZ4,Long,2.0,2023-10-30 09:45:00,2023-10-30 11:45:00,4658.75,4657.50,8.40,-133.40,trend
W0631,ESZ4,Long,2.0,2023-10-31 09:45:00,2023-10-31 12:45:00,4256.00,4254.25,8.40,-183.40,trend
W0632,ESZ4,Long,2.0,2023-11-01 09:45:00,2023-11-01 12:45:00,5053.25,5057.50,8.40,416.60,trend
W0633,ESZ4,Short,2.0,2023-11-02 09:45:00,2023-11-02 13:45:00,4772.00,4772.75,8.40,-83.40,trend
W0634,ESZ4,Long,2.0,2023-11-03 09:45:00,2023-11-03 11:45:00,5090.00,5093.75,8.40,366.60,trend
W0635,ESZ4,Short,2.0,2023-11-06 09:45:00,2023-11-06 11:45:00,4327.75,4324.00,8.40,366.60,trend
W0636,ESZ4,Short,2.0,2023-11-07 09:45:00,2023-11-07 11:45:00,4500.75,4504.75,8.40,-408.40,trend
W0637,ESZ4,Short,2.0,2023-11-08 09:45:00,2023-11-08 10:45:00,4753.00,4744.00,8.40,891.60,trend
W0638,ESZ4,Long,2.0,2023-11-09 09:45:00,2023-11-09 10:45:00,4621.75,4623.75,8.40,191.60,trend
W0639,ESZ4,Short,2.0,2023-11-10 09:45:00,2023-11-10 11:45:00,4259.00,4255.50,8.40,341.60,trend
W0640,ESZ4,Long,2.0,2023-11-13 09:45:00,2023-11-13 10:45:00,4239.00,4240.50,8.40,141.60,trend
W0641,ESZ4,Short,2.0,2023-11-14 09:45:00,2023-11-14 10:45:00,4703.75,4705.00,8.40,-133.40,trend
W0642,ESZ4,Long,2.0,2023-11-15 09:45:00,2023-11-15 11:45:00,4957.25,4960.50,8.40,316.60,trend
W0643,ESZ4,Short,2.0,2023-11-16 09:45:00,2023-11-16 13:45:00,4908.25,4916.25,8.40,-808.40,trend
W0644,ESZ4,Short,2.0,2023-11-17 09:45:00,2023-11-17 10:45:00,4407.50,4410.00,8.40,-258.40,trend
W0645,ESZ4,Short,2.0,2023-11-20 09:45:00,2023-11-20 10:45:00,4730.25,4734.75,8.40,-458.40,trend
W0646,ESZ4,Long,2.0,2023-11-21 09:45:00,2023-11-21 11:45:00,4978.75,4987.25,8.40,841.60,trend
W0647,ESZ4,Short,2.0,2023-11-22 09:45:00,2023-11-22 14:45:00,4428.50,4421.50,8.40,691.60,trend
